Pi_Timestamp,Pixhawk_Hardware_Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Q_X,Q_Y,Q_Z,Q_W
1777656466.8210716,1777656466.8160846,1.08853815,3.795173549999999,-9.18883105,2.734003782272339,0.5746427774429321,-0.17428784072399148,-0.9393660525469938,-0.30106621912239684,-0.04191604133891378,-0.15872490826615052
1777656466.8616772,1777656466.8550847,1.04931155,3.177354599999999,-9.3163175,2.5063259601593018,0.7720009088516235,-0.11171342432498942,-0.9417892359908527,-0.31368641602056896,-0.04426249577366608,-0.11258196500249462
1777656466.8817976,1777656466.8750846,1.1571847,3.206774549999999,-9.1986377,2.3328256607055664,0.7641079425811768,-0.10606827586889277,-0.942047511513898,-0.3200500608222386,-0.04122259315829762,-0.09173408543970417
1777656466.9017103,1777656466.8960845,1.0198916,2.5301156999999987,-9.1986377,2.259072780609131,0.6622473001480103,-0.13301476836204537,-0.9432572918589277,-0.32353626026151866,-0.03479043843113127,-0.06617850893395796
1777656466.940805,1777656466.9350846,0.81395195,1.5494506999999988,-9.414384,2.406548023223877,0.42768758535385126,-0.23382394015789038,-0.9435296268628943,-0.3301310940607396,-0.02422152221661171,-0.013364947726665003
1777656466.9722075,1777656466.9550846,1.12776475,0.8139519499999988,-10.2969825,2.4690651893615723,0.36239141225814814,-0.26499378681182867,0.9429529014799911,0.33213416805391904,0.019886874071753977,-0.011455664155845379
1777656466.9817166,1777656466.9750845,1.372931,0.3334260999999987,-10.267562550000001,2.532120943069458,0.32477802038192743,-0.2670013308525086,0.9417674087642542,0.33357384311127986,0.0144530589928152,-0.03992177434913872
1777656467.002621,1777656466.9960847,1.50041745,-0.5589790500000011,-9.9243298,2.6621718406677246,0.32225885987281794,-0.2561847865581513,0.939688836490634,0.33410226838597495,0.008697275062402768,-0.07269747066241826
1777656467.0218132,1777656467.0160847,1.59848395,-1.5200307500000012,-9.77723005,2.845245122909546,0.3596761524677276,-0.24496826529502874,0.9366397404770709,0.3341466586979273,0.00418240310664187,-0.10504529758304122
1777656467.0611265,1777656467.0550847,1.6475172,-1.6573238500000012,-9.9047165,2.9424169063568115,0.5320949554443359,-0.1877493709325791,0.9302494150499324,0.331003133198229,0.002723093711289613,-0.1583209915736174
1777656467.0884194,1777656467.0750847,2.18688295,-1.2160246000000012,-9.75761675,2.785799980163574,0.6244317889213562,-0.14139361679553994,0.9270720822443713,0.32871876641333436,0.0034024789601493693,-0.18019364602478963
1777656467.1059492,1777656467.0960846,2.32417605,-1.873070150000001,-9.11037785,2.636821746826172,0.6964481472969055,-0.10015829652547845,0.9218241324840817,0.3271762924177995,0.0020527091220583554,-0.20782619862513202
1777656467.1244895,1777656467.1160846,2.2947561,-2.9419950000000012,-8.52197885,2.6054751873016357,0.73850417137146,-0.08122044801712046,0.9156915223238398,0.3254114049391892,0.0003945962923524093,-0.2358310788965653
1777656467.1613448,1777656467.1550977,2.20649625,-3.226387850000001,-8.22777935,2.4464919567108154,0.7644662261009216,-0.02136294730007658,0.9066028935631635,0.3180578618551406,0.0001641942957898907,-0.277327176697973
1777656467.1821778,1777656467.1750977,2.65760215,-2.9419950000000012,-8.36507245,2.238832712173462,0.7307451963424683,0.04450407624244681,0.9031159803450972,0.3133326468713666,-0.00021722031191332726,-0.29360540060638146
1777656467.2018116,1777656467.1960976,2.9027684000000002,-3.9913065500000013,-8.26700595,2.018831968307495,0.6768261790275574,0.10156840831041328,0.8990175214777372,0.30985019267869995,-0.0007905192384089298,-0.3094506895328118
1777656467.2210405,1777656467.2160976,2.8439285,-5.138684600000001,-7.933579849999999,1.8526517152786255,0.6108596324920654,0.1276781111955642,0.8940111854427372,0.30737020719484165,-0.002392365327654753,-0.3259782701659897
1777656467.2610962,1777656467.2551122,2.6870221,-5.982056500000001,-7.551120499999999,1.7929645776748657,0.41374117136001587,0.1125094443559646,0.8804621223327462,0.30386656953689134,-0.012051340320751456,-0.3637393630770133
1777656467.2807815,1777656467.2751122,2.53992235,-6.442969050000001,-7.060787999999999,1.8441815376281738,0.2905634045600891,0.10649331659078594,0.8739091302493736,0.3021410237926765,-0.018314042038361077,-0.38033962411575484
1777656467.300235,1777656467.2961123,2.59876225,-6.227222750000001,-6.884268299999999,1.8684438467025757,0.17183800041675568,0.10609243065118787,0.8676662300448429,0.30013370215918317,-0.02394586654179438,-0.3956029190281021
1777656467.319663,1777656467.3161123,2.75566865,-6.197802800000002,-6.688135299999999,1.8315351009368896,0.08502230793237688,0.10873527824878691,0.8622717366173736,0.29794995036882427,-0.028861695276995263,-0.408509830789678
1777656467.3599982,1777656467.3551123,2.79489525,-6.462582350000001,-6.3547091999999985,1.6618613004684448,-0.0036960975266992894,0.12436733394861221,0.8513175967366936,0.29334409527057015,-0.038380581542032256,-0.4332834201961185
1777656467.3798308,1777656467.3751123,2.9812216,-7.286340950000001,-5.923216599999999,1.5641517639160156,-0.03248504549264906,0.14930707216262817,0.8469530853051273,0.2901344915119575,-0.04475190294274659,-0.44327160444836355
1777656467.402136,1777656467.3961122,2.9812216,-6.678328650000001,-5.383850849999999,1.4374780654907227,-0.06911697238683698,0.19040292501449585,0.8429838743489029,0.2873185725232,-0.04957698151726395,-0.4520711762262446
1777656467.4418619,1777656467.4361122,3.0596748,-7.070594650000001,-5.678050349999999,1.1202630996704102,-0.07847116887569425,0.2148435115814209,0.8373640785853367,0.28393990468429636,-0.05561879673381751,-0.46379529953707466
1777656467.4602952,1777656467.4551122,2.7850886,-8.149326150000002,-5.991863149999999,0.9239101409912109,-0.08750030398368833,0.19206465780735016,0.8359194955961098,0.2832302261737231,-0.05820030465967148,-0.4665104076024978
1777656467.4817965,1777656467.4751122,2.5889556000000002,-8.080679600000002,-5.736890249999999,0.7079391479492188,-0.10856872051954268,0.16351796686649323,0.8352500923416533,0.28283722033179703,-0.061091320568018095,-0.4675769889435298
1777656467.501372,1777656467.4961123,2.53992235,-8.002226400000001,-5.511337299999999,0.5032467246055603,-0.14626711606979367,0.1444213837385178,0.8348531237099223,0.2825721383302444,-0.06483720973326802,-0.4679416466881984
1777656467.5199442,1777656467.5161123,2.4908891,-8.041453,-5.246557749999999,0.34990206360816956,-0.19686046242713925,0.14438448846340182,0.8344948482335693,0.28217534955534945,-0.06924090278153204,-0.4681891901325219
1777656467.560184,1777656467.5551264,2.46146915,-8.080679600000002,-5.089651349999999,0.10998764634132385,-0.3401554524898529,0.18317259848117834,0.8362697637469587,0.2823483014483108,-0.07976011708717247,-0.4632177054410809
1777656467.5798337,1777656467.5751264,2.353596,-7.600153750000001,-4.766031899999999,-0.04126900061964989,-0.43155342340469355,0.2311257123947144,0.8396121582967351,0.2818706454583939,-0.08588564015145607,-0.45631570177338965
1777656467.6000526,1777656467.5961263,2.1770763,-7.178467800000001,-4.618932149999999,-0.24074982106685638,-0.5294893980026245,0.31563970446586614,0.844740649804173,0.28026767020440296,-0.09292670439469312,-0.4463495213584991
1777656467.640751,1777656467.6351264,2.01036325,-7.1000146000000015,-4.5600922499999985,-0.7420450448989868,-0.7128110527992247,0.55241197347641,0.859041917551655,0.2763495728573135,-0.10687633307267873,-0.4174390337518688
1777656467.6604173,1777656467.6551263,1.85345685,-7.874739950000001,-5.638823749999999,-1.045823574066162,-0.7897616028785704,0.6509022116661073,0.8677630401504977,0.27534734391892696,-0.11259588389041238,-0.39811218679725774
1777656467.6802156,1777656467.6751263,1.6867438,-7.855126650000001,-6.207609449999999,-1.3806507587432861,-0.8535768389701842,0.717616379261017,0.8773780873894406,0.27469577476875445,-0.11788007023240439,-0.3753054917464497
1777656467.7006955,1777656467.6961262,1.38273765,-7.482473950000001,-6.393935799999999,-1.6852964162826538,-0.9041632413864135,0.7549386620521547,0.886298444723357,0.2735194889920165,-0.12322201159412517,-0.3528150958805504
1777656467.7420933,1777656467.7351263,1.04931155,-7.315760900000001,-6.482195649999999,-2.082848310470581,-0.9762955904006957,0.7818489074707032,0.9027881074656467,0.2712145243659953,-0.13420517920792888,-0.3056227816529565
1777656467.760361,1777656467.7551408,0.5687857000000001,-6.825428400000002,-7.482473949999999,-2.2330479621887207,-1.0030052661895752,0.7688739895820619,0.9108583194649653,0.2710075484781738,-0.1382584111552791,-0.2788846397242543
1777656467.7804008,1777656467.7761407,0.4511059,-6.178189500000001,-7.972806449999999,-2.408864974975586,-1.0211677551269531,0.7454724907875062,0.9189878987058349,0.2711279157145589,-0.14146166891425274,-0.24887645846987508
1777656467.8055665,1777656467.7961407,0.22555295,-5.687857000000001,-8.2768126,-2.5985865592956543,-1.0364185571670532,0.7174723148345948,0.926684899724888,0.2702258740714373,-0.1451740962239714,-0.21715790427648554
1777656467.8206358,1777656467.8161407,-0.0980665,-5.462304050000001,-8.404299049999999,-2.7253315448760986,-1.05787992477417,0.6911959052085878,0.9325275914778168,0.2690096357871813,-0.1499687129823685,-0.18850859957212
1777656467.8616924,1777656467.8551407,-0.5099458,-5.187717850000001,-8.46313895,-2.7384374141693115,-1.1407527923583984,0.6608999967575074,0.9409969957394851,0.26580484047277336,-0.16225854964299888,-0.13245604500458732
1777656467.8817174,1777656467.8751407,-0.91201845,-3.932466650000001,-8.69849855,-2.6961135864257812,-1.2007495164871216,0.6415090560913087,0.9434980482306734,0.2653928012796778,-0.16889310474276847,-0.10417875591589361
1777656467.9000695,1777656467.8961406,-1.0395049,-3.461747450000001,-8.89463155,-2.63948655128479,-1.2561235427856445,0.5968382358551027,0.9451640363129368,0.26454475375413433,-0.17537561726276973,-0.07697019287688067
1777656467.9422994,1777656467.9351406,-1.24544455,-3.1675479500000012,-9.022118,-2.3567423820495605,-1.3553084135055542,0.483478218317032,0.9453056736110739,0.26031667737082154,-0.1935099227991365,-0.03444300654126728
1777656467.9632494,1777656467.9551406,-2.12804305,-3.265614450000001,-9.28689755,-2.0167429447174072,-1.427952766418457,0.44967487454414384,0.9440916657388794,0.2552741855352325,-0.20726988075788125,-0.023774217386177795
1777656467.9818063,1777656467.9751406,-2.63798885,-3.304841050000001,-9.28689755,-1.5216747522354126,-1.525869607925415,0.44283482432365434,0.9420908970694524,0.24818132957799338,-0.22470484783530423,-0.0194550936026204
1777656468.0008252,1777656467.9961407,-3.08909475,-3.196967900000001,-9.1790244,-0.9304921627044678,-1.6580348014831543,0.4671885073184969,0.9392430092295287,0.23937488137338767,-0.24530718759548956,-0.018617719917516356
1777656468.0199015,1777656468.0161407,-3.50097405,-2.598762250000001,-9.1594111,-0.34262874722480774,-1.8093419075012207,0.5147266387939455,0.9356990047323654,0.22988640220051273,-0.2668682009934933,-0.020024433192008705
1777656468.06212,1777656468.0551407,-3.81478685,-2.069203150000001,-9.100571200000001,0.6194411516189575,-2.0103189945220947,0.5990899801254275,0.9275521091621433,0.20974001818583202,-0.30814977922161435,-0.026456060287511823
1777656468.0823927,1777656468.0751407,-3.8442068000000003,-1.245444550000001,-8.8652116,0.7736210823059082,-2.0338828563690186,0.6303650140762331,0.923517973363188,0.2030310218582472,-0.3248574889737104,-0.018988651769976883
1777656468.1008594,1777656468.0961406,-3.65788045,-0.7551120500000011,-9.14960445,0.6231288909912109,-1.9922860860824585,0.6498517394065859,0.920299598266489,0.19802335761993292,-0.33730979541401007,-0.0075829535951107965
1777656468.1202571,1777656468.1161406,-3.69710705,-0.8727918500000011,-8.8848249,0.30555081367492676,-1.8602569103240967,0.6394656896591189,0.9174410863917067,0.19468396025583298,-0.3469676221625223,0.003671211025690264
1777656468.160592,1777656468.1551406,-4.0795664,-1.323897750000001,-8.1983594,-0.3451264500617981,-1.4987832307815552,0.5135030150413515,0.9112081691947489,0.1912559760692323,-0.3639775766416078,0.025320894783981834
1777656468.1822143,1777656468.1751406,-5.26617105,-1.3140911000000008,-7.9629998,-0.5676594972610474,-1.3466830253601074,0.4301419854164125,0.9076754793192139,0.1898832475540119,-0.37259845682581316,0.03521315822245227
1777656468.2000146,1777656468.1961408,-5.69766365,-1.088538150000001,-7.9433865,-0.687597393989563,-1.236559271812439,0.34744527935981767,0.9039541983123685,0.1890525715908072,-0.38110723695197257,0.043395926896186765
1777656468.2199697,1777656468.2161407,-6.14876955,-1.108151450000001,-7.81590005,-0.7139966487884521,-1.1729907989501953,0.2699952125549318,0.8998140965909727,0.18802647494856298,-0.39048771564298235,0.0499998022647514
1777656468.2621148,1777656468.2551548,-6.58026215,-1.235637900000001,-7.7080269,-0.5699254274368286,-1.2186369895935059,0.15360853075981154,0.8890635881847504,0.1842152218706963,-0.4145279860820321,0.0616217246590933
1777656468.2808566,1777656468.2751548,-7.0607880000000005,-1.2258312500000008,-7.3942141,-0.44200199842453003,-1.3106328248977661,0.12808780372142808,0.8829381275112692,0.1807989691442851,-0.42826950282897125,0.06570562144811756
1777656468.301254,1777656468.2961547,-7.3353742,-1.108151450000001,-7.12943455,-0.29829248785972595,-1.4147796630859375,0.12571908533573167,0.8766785392617925,0.17687993363891527,-0.44194867489392275,0.06949529936052229
1777656468.3201983,1777656468.3161547,-7.58054045,-0.9708583500000009,-6.7862018,-0.17557470500469208,-1.5024718046188354,0.13523286581039448,0.8701515035520081,0.1735883537630045,-0.455227642813108,0.07396781410080322
1777656468.359937,1777656468.3551548,-7.6001537500000005,-0.8041453000000008,-6.3547092,-0.0788053646683693,-1.5636398792266846,0.14255210757255574,0.857423311036672,0.16817800466358654,-0.4792453015058515,0.0828575007036206
1777656468.38079,1777656468.3751547,-7.69822025,-0.8825985000000007,-5.88399,-0.056098904460668564,-1.5309184789657593,0.13957054913043995,0.8514722963631076,0.16520960597743092,-0.4901439120220021,0.08636932399113836
1777656468.4022539,1777656468.3961546,-7.9139665500000005,-0.8531785500000008,-5.95263655,-0.04444180801510811,-1.4724401235580444,0.1349125653505327,0.8458679273314923,0.16256830404795045,-0.5000114210276608,0.0898196797633879
1777656468.4198692,1777656468.4161549,-8.1002929,-0.6766588500000007,-5.93302325,-0.04059675708413124,-1.3955496549606323,0.129709765315056,0.8404135734435558,0.15975097165822008,-0.5093999661218415,0.09325409986244293
1777656468.4602134,1777656468.4551687,-8.1983594,-0.6962721500000008,-5.687857,-0.04283718392252922,-1.1934019327163696,0.12530000507831587,-0.8316722704088466,-0.1544431614839243,0.5241234018127385,-0.09880892761328489
1777656468.4802642,1777656468.475169,-8.1395195,-0.7256921000000006,-4.99158485,-0.03379950672388077,-1.06779944896698,0.12461636960506452,-0.8284045619700946,-0.1520340467561129,0.5295514066269497,-0.10102889722012601
1777656468.5012777,1777656468.4961689,-8.1591328,-0.6864655000000006,-4.8640984,-0.03412800282239914,-0.9280306696891785,0.12429903447628032,-0.8258615012489888,-0.15040347290198827,0.5335116024451606,-0.1034260419342447
1777656468.5220125,1777656468.5161688,-8.237586,-0.7060788000000006,-4.75622525,-0.051819127053022385,-0.7722588777542114,0.12336534261703501,-0.824046790447376,-0.149459308415723,0.5360562879222158,-0.10607760583801967
1777656468.5603926,1777656468.5551836,-8.30623255,-0.6570455500000005,-4.67777205,-0.08369214087724686,-0.4460887014865875,0.11111035197973257,-0.823348554539092,-0.14776973335283192,0.5370621809971641,-0.10874501085470523
1777656468.5803654,1777656468.5751836,-8.629852,-0.6472389000000006,-4.56009225,-0.0821230337023735,-0.2737584710121155,0.09849129617214206,-0.8242810818654944,-0.14737616413763624,0.5355601939794785,-0.10961862500227765
1777656468.6039643,1777656468.5961838,-8.65927195,-0.6080123000000006,-4.6091255,-0.0850735530257225,-0.09007271379232405,0.08547892421483995,-0.8262138973704898,-0.14750745561412063,0.5323098148403904,-0.11071769214855834
1777656468.6214151,1777656468.6161838,-8.62004535,-0.5687857000000006,-4.65815875,-0.09878439456224442,0.08259672671556474,0.07660929113626479,-0.8288701378813641,-0.14812575788260232,0.5277316061633295,-0.11194823016245234
1777656468.6605623,1777656468.6551838,-8.5906254,-0.5197524500000006,-4.69738535,-0.15004567801952362,0.44383543729782104,0.06041588261723513,-0.8370778131850882,-0.15059187969536467,0.5135302123137859,-0.11362016319318097
1777656468.6823199,1777656468.6751838,-8.60043205,-0.4903325000000006,-4.9621649,-0.17102080583572388,0.6433191895484924,0.05294286459684364,-0.8430277111359639,-0.15235989357815302,0.5030833650836821,-0.11400819646757943
1777656468.701234,1777656468.6961837,-8.4925589,-0.3922660000000006,-5.18771785,-0.19689303636550903,0.8618112802505493,0.05093928053975095,-0.8502455803746131,-0.15442069880158907,0.4899455957316591,-0.11484778647503824
1777656468.7233996,1777656468.7161837,-8.2768126,-0.30400615000000064,-5.46230405,-0.22917968034744263,1.0939600467681885,0.055181361734866964,-0.8583744284300968,-0.15671037204447022,0.4746969502935852,-0.11531697747061231
1777656468.7624626,1777656468.7551837,-8.03164635,-0.2843928500000007,-5.7270836,-0.2419096827507019,1.6244269609451294,0.07009292393922786,-0.8782522704161562,-0.16145590682064673,0.4356899949297406,-0.11304498210761946
1777656468.7821584,1777656468.7751837,-7.24711435,-0.12748645000000078,-6.3350959,-0.27077242732048035,1.9236725568771362,0.07146935909986472,-0.8890682273225592,-0.1658454306784217,0.41128675369041434,-0.11356137779813771
1777656468.8016913,1777656468.7961836,-7.16866115,0.09806649999999914,-6.93330155,-0.3426911234855652,2.186596393585205,0.06595908105373356,-0.8991082852287751,-0.16968758750644067,0.3865066505598672,-0.11585777122061525
1777656468.8209505,1777656468.8161836,-7.2176944,0.20593964999999909,-7.2863409500000005,-0.4530564844608307,2.426380157470703,0.058820348232984244,-0.9095998662767073,-0.17387663233569203,0.3581939627712609,-0.11871008816109561
1777656468.8618448,1777656468.8551836,-7.0019481,0.15690639999999909,-7.453054,-0.5358501672744751,2.8081724643707275,0.042507249861955296,-0.9299059263209786,-0.17991320471029618,0.3003179136737614,-0.11276239484257648
1777656468.880106,1777656468.8751836,-5.8251501,-0.3922660000000009,-7.56092715,-0.39310356974601746,2.9802238941192627,0.023313544690608614,-0.9398551474030956,-0.18181389842930654,0.269333813050846,-0.10523927681875664
1777656468.9002872,1777656468.8961837,-4.87390505,-0.19613300000000097,-7.85512665,-0.27027618885040283,3.1454293727874756,0.01150490809231958,-0.9490828221033776,-0.18296609481380485,0.2350334518257562,-0.10258889540171655
1777656468.9213412,1777656468.9161837,-4.08937305,0.17651969999999895,-8.48275225,-0.2578894793987274,3.3034534454345703,0.016084527596830916,-0.9570502002042709,-0.18425154936508348,0.19861791298815046,-0.10323374199244456
1777656468.9610736,1777656468.9551976,-3.6284605,0.23535959999999886,-9.38496405,-0.45285937190055847,3.4565677642822266,0.06310110539197879,-0.9681836106549848,-0.18572891919825313,0.12933806675831785,-0.10675640083735441
1777656468.9796696,1777656468.9751976,-3.04986815,0.2255529499999988,-9.7478101,-0.5689433813095093,3.461287260055542,0.09373351931571917,-0.9720561663826235,-0.18576113458713023,0.0951183409850623,-0.10748074935852027
1777656469.000722,1777656468.9961975,-2.61837555,0.2059396499999989,-9.20844435,-0.6214033365249634,3.4271492958068848,0.11885922402143437,-0.9751664112612906,-0.18497725604164095,0.06294700779840003,-0.1042667698948655
1777656469.019948,1777656469.0161974,-2.02997655,0.1863263499999989,-8.9632781,-0.5426768064498901,3.3479321002960205,0.13201671838760334,-0.9776989603520037,-0.18368002078181167,0.0323601134591212,-0.09653608625336402
1777656469.063081,1777656469.0551975,-1.34351105,0.3334260999999989,-9.22805765,-0.11951804161071777,3.1584267616271973,0.13125823438167533,-0.9802433250678382,-0.18101603343042383,-0.025734952972867875,-0.07545814400413214
1777656469.0861053,1777656469.0751975,-0.18632635,0.8041452999999987,-9.91452315,0.08993538469076157,3.065915822982788,0.12804324924945792,-0.9801913339913415,-0.17918555828652655,-0.05299648967746477,-0.06564188107973894
1777656469.1019437,1777656469.0961976,0.0392266,0.6864654999999987,-10.0420096,0.2523675560951233,2.9621071815490723,0.12625330686569178,-0.9786594590323365,-0.18144452027429508,-0.07885482081251984,-0.05554697600761644
1777656469.1198554,1777656469.1161976,0.77472535,0.5295590999999987,-10.14988275,0.36636269092559814,2.8709263801574707,0.126461565494537,-0.9763302131581806,-0.18325818648943015,-0.1053271132426758,-0.045847041072151984
1777656469.1611578,1777656469.1552124,1.6867438,0.48052584999999876,-10.30678915,0.4039907157421112,2.7544801235198975,0.15553604066371884,-0.9695386622167317,-0.18474517487968306,-0.1581433742992651,-0.029234842070858403
1777656469.1815214,1777656469.1752124,2.89296175,0.4314925999999987,-10.0420096,0.36512523889541626,2.724179744720459,0.17388872802257505,-0.964790361789149,-0.1854919039288811,-0.18522196982259964,-0.021566948570383996
1777656469.1999137,1777656469.1962123,3.48136075,0.4020726499999988,-9.7478101,0.31644806265830994,2.764827013015747,0.17368941009044614,-0.9580373448384611,-0.1882841468251351,-0.21577108650255267,-0.012504566314373331
1777656469.2200096,1777656469.2162123,4.24627945,0.14709974999999884,-9.463417250000001,0.34164953231811523,2.935346841812134,0.149186939001083,-0.9486974368558467,-0.1923495522638292,-0.2509443770571343,0.0013201024421894943
1777656469.2613761,1777656469.2552123,4.67777205,-0.2157463000000011,-9.0809579,0.45451053977012634,3.3702890872955322,0.07108688354492146,-0.926499240614303,-0.19928755572687576,-0.31820428011008417,0.025093094531176058
1777656469.2813237,1777656469.2752123,5.57998385,0.10787314999999893,-8.7279185,0.47302836179733276,3.5103559494018555,0.02776421792805152,-0.9141156626449547,-0.20208793775523778,-0.3498119988408407,0.034417817885308816
1777656469.3007689,1777656469.2962124,6.4331624000000005,0.343232749999999,-8.4729456,0.43154430389404297,3.5961663722991943,-0.01869696192443415,-0.9003603412330102,-0.2047611726975971,-0.38176338538248156,0.04099799594601369
1777656469.319975,1777656469.3162124,7.09020795,0.480525849999999,-8.30623255,0.3239624798297882,3.619187355041504,-0.06603807210922286,-0.8860294291117056,-0.20676385162162672,-0.4124674586925777,0.04550995418874487
1777656469.3606775,1777656469.3552125,7.1784678,0.4020726499999991,-7.4138274,0.04255526885390282,3.4405322074890137,-0.12460035085678142,-0.8577388621905,-0.20901689067109033,-0.4666406315324305,0.05331514517798991
1777656469.3813622,1777656469.3752124,6.864655,-0.1470997500000006,-5.0406181,-0.023105043917894363,3.2730395793914795,-0.11636954545974772,-0.8433345294150028,-0.21019834054652933,-0.49097437906924846,0.05956247329843851
1777656469.4001634,1777656469.3962123,7.6295737,-0.21574630000000058,-4.95235825,-0.034423183649778366,3.146932363510132,-0.09065701067447701,-0.8281411961257803,-0.20973537305230092,-0.5156324271605115,0.06569956339683006
1777656469.420012,1777656469.4162123,8.09048625,0.16671304999999942,-4.7856452,-0.049254145473241806,3.0487520694732666,-0.05904864519834556,-0.8127656231002508,-0.20796666546433099,-0.539682987480694,0.0700298578180853
1777656469.4603546,1777656469.4552264,8.20816605,0.5785923499999995,-3.95207995,-0.13542963564395905,2.730762004852295,-0.005237705074251033,-0.7878767641012723,-0.2040691496829822,-0.5762173923947097,0.0746960737844631
1777656469.4818041,1777656469.4752264,8.83579165,0.09806649999999965,-2.8635418,-0.16976864635944366,2.5017714500427246,0.006463713012635402,-0.7763705004065857,-0.2023897106140882,-0.5919333742745295,0.07682533147304367
1777656469.5089824,1777656469.4962265,9.14960445,-0.049033250000000334,-2.73605535,-0.19808609783649445,2.2618234157562256,0.016851313412189206,-0.7670682298599151,-0.1996717540436644,-0.6046467969250957,0.07835669942592578
1777656469.5223374,1777656469.5162265,9.03192465,0.07845319999999974,-2.12804305,-0.22226038575172424,1.9841079711914062,0.02811094187200045,-0.7610506474883499,-0.19727071458019604,-0.6128978466543923,0.07900890261857398
1777656469.5607839,1777656469.5552263,8.83579165,0.15690639999999983,-1.30428445,-0.27200397849082947,1.188871145248413,0.04891005530953393,-0.7588025491830148,-0.19224962208379395,-0.6176450251139207,0.07598287382049108
1777656469.5822368,1777656469.5752265,9.2574776,0.09806649999999988,-0.9414384,-0.3161212205886841,0.7203142642974854,0.06884111464023582,-0.762572478718722,-0.18862797994566885,-0.6145259915889414,0.07252934264164336
1777656469.6014473,1777656469.5962265,9.30651085,-1.4051328563444317e-16,-1.14737805,-0.36276647448539734,0.2212401032447815,0.09944307059049604,-0.7697309219249275,-0.18531565683988663,-0.6069537865422279,0.06913404490303006
1777656469.622272,1777656469.6162264,9.2770909,-0.11767980000000014,-1.10815145,-0.3907429873943329,-0.32496967911720276,0.1327057629823685,-0.7813987627944003,-0.1824628192569129,-0.5933389339608465,0.06381381150194755
1777656469.6602833,1777656469.6552265,9.2770909,-0.029419950000000108,-0.89240515,-0.4882466793060303,-1.6280696392059326,0.16786961257457753,-0.8162960791885823,-0.1758778318188021,-0.5484388136771357,0.04407456214735329
1777656469.680359,1777656469.6752264,9.14960445,0.23535959999999975,-1.96133,-0.5471514463424683,-2.2712669372558594,0.15709024667739896,-0.8351564800385993,-0.17420853949121404,-0.5205718204590646,0.034205531158130444
1777656469.7023659,1777656469.6962264,9.20844435,-0.039226600000000306,-2.46146915,-0.5301030874252319,-2.8404712677001953,0.12877230346202886,-0.8545306127428464,-0.17415437361157984,-0.4886908487794651,0.025078683308729675
1777656469.7218676,1777656469.7162263,9.012311350000001,0.029419949999999608,-3.20677455,-0.4925743341445923,-3.305316686630249,0.12636445462703746,-0.8738859369731389,-0.17091911404515522,-0.45482647461501413,0.015585365054300056
1777656469.7605183,1777656469.755241,8.07087295,0.4020726499999994,-4.4129925,-0.4690495729446411,-4.061219215393066,0.26730385422706654,-0.9124245495470938,-0.15869131207793039,-0.3771870954197797,-0.005329531269976734
1777656469.7801886,1777656469.7752411,6.85484835,0.6962721499999993,-5.7466969,-0.4792270064353943,-4.311295032501221,0.37295731902122553,-0.9290957159404587,-0.15135395854498587,-0.33711804627905184,-0.014985083478060797
1777656469.8022635,1777656469.796241,6.6489087,0.2451662499999992,-6.668522,-0.4644753932952881,-4.4042887687683105,0.47075158357620295,-0.942028076229994,-0.14689993078302346,-0.30080676714705024,-0.02277724234625639
1777656469.8212006,1777656469.816241,6.46258235,-0.16671305000000092,-7.34518085,-0.41103965044021606,-4.342916488647461,0.5594874620437628,-0.9526662926985505,-0.14176273715854112,-0.267503558205001,-0.027786821642311128
1777656469.8621154,1777656469.855256,6.05070305,-0.15690640000000092,-7.52170055,-0.34029635787010193,-3.925503730773926,0.6903770565986638,-0.9684570457763138,-0.1294458901150996,-0.208961234035282,-0.0408645896709672
1777656469.8801773,1777656469.875256,4.67777205,0.353039399999999,-7.7276402,-0.37844225764274597,-3.572747230529785,0.7194786071777348,-0.9729718020198723,-0.12336177072836922,-0.18908485890896187,-0.048524860930678836
1777656469.9003425,1777656469.8962562,4.1384063,0.304006149999999,-8.34545915,-0.4769273102283478,-3.097465991973877,0.7167585492134098,-0.9758959944759342,-0.11760689026931746,-0.174299944464948,-0.058439341941231515
1777656469.920602,1777656469.9162562,3.69710705,0.30400614999999886,-8.9632781,-0.5981090068817139,-2.5844857692718506,0.6733514070510868,-0.9780009324179295,-0.11374393575977575,-0.16185277589431843,-0.06618286940621337
1777656469.9612117,1777656469.9552562,3.2852277500000002,-0.2353596000000012,-9.5320638,-0.47413867712020874,-1.7808667421340942,0.488756448030472,-0.982118707621143,-0.11258240060611478,-0.13691404442942667,-0.06342390442346829
1777656469.9807181,1777656469.9752562,2.77528195,-1.1081514500000014,-10.34601575,-0.24493995308876038,-1.5061016082763672,0.38068404793739336,-0.9835978756571495,-0.11311764949915402,-0.12657237836915364,-0.06098400944923804
1777656470.0009937,1777656469.996256,2.4712758,-0.47071920000000134,-10.85596155,-0.0746888592839241,-1.2726577520370483,0.2702226936817171,-0.9845993503093047,-0.11254562311418125,-0.11873793759354913,-0.061635251799325545
1777656470.0222635,1777656470.016256,2.3143694,-0.21574630000000136,-11.03248125,0.012018614448606968,-1.0753583908081055,0.15310378372669234,-0.9851921300260988,-0.11386086030548792,-0.11244108763301552,-0.0615562607460634
